"_EMAIL_SITEPAGENOTE_CREATENOTIFICATION_EMAIL_DESCRIPTION";"This email goes to the owner and page admin of the Page when member create a page note in page."
"_EMAIL_SITEPAGENOTE_CREATENOTIFICATION_EMAIL_SUBJECT";"[[page_title]] New Note: [item_title]"
"_EMAIL_SITEPAGENOTE_CREATENOTIFICATION_EMAIL_BODY";"
[header]

[body_content]

[footer]"

"{item:$subject} has created a page note {var:$eventname}.";"{item:$subject} has created a page note {var:$eventname}."



"No notes have been written in this Page yet.";"No notes have been written in this Page yet."
"Delete Page Note ?";"Delete Page Note ?"
"Note Category";"Note Category"
"Category:";"Category:"

#Sitemobile
"mobilepagetitle-sitepagenote-browse-sitemobile-index";"Browse Page Notes"
"mobilepagetitle-sitepagenote-create-sitemobile-index";"Write a Note"
"mobilepagetitle-sitepagenote-edit-sitemobile-index";"Edit Note"
"mobilepagetitle-sitepagenote-delete-sitemobile-index";"Delete Note"
"mobilepagetitle-sitepagenote-upload-sitemobile-photo";"Add Photos"
"Page Profile Most Commented Notes";"Page Profile Most Commented Notes"
"Displays your Page\'s most commented notes.";"Displays your Page\'s most commented notes."
"Page Profile Most Recent Notes";"Page Profile Most Recent Notes"
"Displays your Page\'s most recent notes.";"Displays your Page\'s most recent notes."
"Displays your Page\'s most liked notes.";"Displays your Page\'s most liked notes."
"ACTIVITY_CATEGORY_TYPE_SITEPAGENOTE";"Pages"
