"ADMIN_SIGNUP_STEP_SITELOGIN_PLUGIN_SIGNUP_ACCOUNT";"Create Account"
"ADMIN_SIGNUP_STEP_SITELOGIN_PLUGIN_SIGNUP_FIELDS";"Create Profile"
"ADMIN_SIGNUP_STEP_SITELOGIN_PLUGIN_SIGNUP_PHOTO";"Add Your Photo"
"Sign Up with Social Accounts:";"Sign Up with Social Accounts:"
"Login with Facebook";"Login with Facebook"
"Login with Linkedin";"Login with Linkedin"
"Login with Google";"Login with Google"
"Login with Twitter";"Login with Twitter"
