"{item:$subject} commented on {item:$owner}'s {var:$listingtype} listing {item:$object:$title}: {body:$body}";"{item:$subject} commented on {item:$owner}'s diapering item listing {item:$object:$title}: {body:$body}"
"{item:$subject} replied to a comment on {item:$owner}'s {var:$listingtype} listing {item:$object:$title}: {body:$body}";"{item:$subject} replied to a comment on {item:$owner}'s diapering item listing {item:$object:$title}: {body:$body}"
"You can also choose the photo snapshot for the video displayed in the slideshow by using 'Video Snapshot' option.";"You can also choose the photo snapshot for the video displayed in the slideshow by using 'Video Snapshot' option."
"posted by";"posted by"
"Popular Tags";"Popular Tags"
"Popular Tags (%s)";"Popular Tags (%s)"
"Note: Users will not be able to create listings in '%s', until you have created atleast one category. Please create some categories from the Admin Panel for this listing type to enable users to create listings.";"Note: Users will not be able to create listings in '%s', until you have created atleast one category. Please create some categories from the Admin Panel for this listing type to enable users to create listings."
"Sorry, you can not post a new listing right now. Please try again after sometime or contact us by filling the 'Contact Us' form using the 'Contact' link available in the footer of our site.";"Sorry, you can not post a new listing right now. Please try again after sometime or contact us by filling the 'Contact Us' form using the 'Contact' link available in the footer of our site."
"There are currently no paid packages available of the site. Please upgrade your package.";"There are currently no paid packages available of the site. Please upgrade your package."
"ADMIN_ACTIVITY_TYPE_SITEREVIEW_NEW_LISTTYPE_18";"Multiple Listing Types - When a new diapering item is posted."
"_ACTIVITY_ACTIONTYPE_SITEREVIEW_NEW_LISTTYPE_18";"New diapering item"
"ADMIN_ACTIVITY_TYPE_SITEREVIEW_PHOTO_UPLOAD_LISTTYPE_18";"Multiple Listing Types - When someone uploads a photo to diapering item."
"_ACTIVITY_ACTIONTYPE_SITEREVIEW_PHOTO_UPLOAD_LISTTYPE_18";"Uploading a photo to diapering item"
"ADMIN_ACTIVITY_TYPE_VIDEO_SITEREVIEW_LISTTYPE_18";"Multiple Listing Types - When someone uploads a video to diapering item."
"_ACTIVITY_ACTIONTYPE_VIDEO_SITEREVIEW_LISTTYPE_18";"Uploading a video to diapering item"
"ADMIN_ACTIVITY_TYPE_SITEREVIEW_VIDEO_NEW_LISTTYPE_18";"Multiple Listing Types - When someone uploads a video to diapering item."
"_ACTIVITY_ACTIONTYPE_SITEREVIEW_VIDEO_NEW_LISTTYPE_18";"Uploading a video to diapering item"
"ADMIN_ACTIVITY_TYPE_SITEREVIEW_REVIEW_ADD_LISTTYPE_18";"Multiple Listing Types - When someone write a review on diapering item."
"_ACTIVITY_ACTIONTYPE_SITEREVIEW_REVIEW_ADD_LISTTYPE_18";"Writing a new diapering item review"
"ADMIN_ACTIVITY_TYPE_SITEREVIEW_TOPIC_CREATE_LISTTYPE_18";"Multiple Listing Types - When someone creates a new diapering item topic."
"_ACTIVITY_ACTIONTYPE_SITEREVIEW_TOPIC_CREATE_LISTTYPE_18";"Creating diapering item discussion topic"
"ADMIN_ACTIVITY_TYPE_SITEREVIEW_TOPIC_REPLY_LISTTYPE_18";"Multiple Listing Types - When someone replies to diapering item topic."
"_ACTIVITY_ACTIONTYPE_SITEREVIEW_TOPIC_REPLY_LISTTYPE_18";"Replying to diapering item discussion topic"
"ADMIN_ACTIVITY_TYPE_SITEREVIEW_CHANGE_PHOTO_LISTTYPE_18";"Multiple Listing Types - When diapering item Owner change their diapering item profile photo as User."
"_ACTIVITY_ACTIONTYPE_SITEREVIEW_CHANGE_PHOTO_LISTTYPE_18";"When diapering item Owner change their diapering item profile photo as User"
"ADMIN_ACTIVITY_TYPE_SITEREVIEW_WISHLIST_ADD_LISTING_LISTTYPE_18";"Multiple Listing Types - When someone adds diapering item in wishlist."
"_ACTIVITY_ACTIONTYPE_SITEREVIEW_WISHLIST_ADD_LISTING_LISTTYPE_18";"Adding diapering item to wishlist"
"{item:$subject} posted a new diapering item listing:";"{item:$subject} posted a new diapering item listing:"
"{item:$subject} added {var:$count} photo(s) to the diapering item listing: {item:$object:$title} {body:$body}";"{item:$subject} added {var:$count} photo(s) to the diapering item listing: {item:$object:$title} {body:$body}"
"{item:$subject} posted a new discussion {item:$object:topic} in the diapering item listing {itemParent:$object:sitereview}: {body:$body}";"{item:$subject} posted a {item:$object:topic} in the diapering item listing {itemParent:$object:sitereview}: {body:$body}"
"{item:$subject} replied to discussion {item:$object:topic} in the diapering item listing {itemParent:$object:sitereview_listing}: {body:$body}";"{item:$subject} replied to discussion {item:$object:topic} in the diapering item listing {itemParent:$object:sitereview_listing}: {body:$body}"
