"{item:$subject} commented on {item:$owner}'s {var:$listingtype} listing {item:$object:$title}: {body:$body}";"{item:$subject} commented on {item:$owner}'s potty learning item listing {item:$object:$title}: {body:$body}"
"{item:$subject} replied to a comment on {item:$owner}'s {var:$listingtype} listing {item:$object:$title}: {body:$body}";"{item:$subject} replied to a comment on {item:$owner}'s potty learning item listing {item:$object:$title}: {body:$body}"
"You can also choose the photo snapshot for the video displayed in the slideshow by using 'Video Snapshot' option.";"You can also choose the photo snapshot for the video displayed in the slideshow by using 'Video Snapshot' option."
"posted by";"posted by"
"Popular Tags";"Popular Tags"
"Popular Tags (%s)";"Popular Tags (%s)"
"Note: Users will not be able to create listings in '%s', until you have created atleast one category. Please create some categories from the Admin Panel for this listing type to enable users to create listings.";"Note: Users will not be able to create listings in '%s', until you have created atleast one category. Please create some categories from the Admin Panel for this listing type to enable users to create listings."
"Sorry, you can not post a new listing right now. Please try again after sometime or contact us by filling the 'Contact Us' form using the 'Contact' link available in the footer of our site.";"Sorry, you can not post a new listing right now. Please try again after sometime or contact us by filling the 'Contact Us' form using the 'Contact' link available in the footer of our site."
"There are currently no paid packages available of the site. Please upgrade your package.";"There are currently no paid packages available of the site. Please upgrade your package."
"ADMIN_ACTIVITY_TYPE_SITEREVIEW_NEW_LISTTYPE_23";"Multiple Listing Types - When a new potty learning item is posted."
"_ACTIVITY_ACTIONTYPE_SITEREVIEW_NEW_LISTTYPE_23";"New potty learning item"
"ADMIN_ACTIVITY_TYPE_SITEREVIEW_PHOTO_UPLOAD_LISTTYPE_23";"Multiple Listing Types - When someone uploads a photo to potty learning item."
"_ACTIVITY_ACTIONTYPE_SITEREVIEW_PHOTO_UPLOAD_LISTTYPE_23";"Uploading a photo to potty learning item"
"ADMIN_ACTIVITY_TYPE_VIDEO_SITEREVIEW_LISTTYPE_23";"Multiple Listing Types - When someone uploads a video to potty learning item."
"_ACTIVITY_ACTIONTYPE_VIDEO_SITEREVIEW_LISTTYPE_23";"Uploading a video to potty learning item"
"ADMIN_ACTIVITY_TYPE_SITEREVIEW_VIDEO_NEW_LISTTYPE_23";"Multiple Listing Types - When someone uploads a video to potty learning item."
"_ACTIVITY_ACTIONTYPE_SITEREVIEW_VIDEO_NEW_LISTTYPE_23";"Uploading a video to potty learning item"
"ADMIN_ACTIVITY_TYPE_SITEREVIEW_REVIEW_ADD_LISTTYPE_23";"Multiple Listing Types - When someone write a review on potty learning item."
"_ACTIVITY_ACTIONTYPE_SITEREVIEW_REVIEW_ADD_LISTTYPE_23";"Writing a new potty learning item review"
"ADMIN_ACTIVITY_TYPE_SITEREVIEW_TOPIC_CREATE_LISTTYPE_23";"Multiple Listing Types - When someone creates a new potty learning item topic."
"_ACTIVITY_ACTIONTYPE_SITEREVIEW_TOPIC_CREATE_LISTTYPE_23";"Creating potty learning item discussion topic"
"ADMIN_ACTIVITY_TYPE_SITEREVIEW_TOPIC_REPLY_LISTTYPE_23";"Multiple Listing Types - When someone replies to potty learning item topic."
"_ACTIVITY_ACTIONTYPE_SITEREVIEW_TOPIC_REPLY_LISTTYPE_23";"Replying to potty learning item discussion topic"
"ADMIN_ACTIVITY_TYPE_SITEREVIEW_CHANGE_PHOTO_LISTTYPE_23";"Multiple Listing Types - When potty learning item Owner change their potty learning item profile photo as User."
"_ACTIVITY_ACTIONTYPE_SITEREVIEW_CHANGE_PHOTO_LISTTYPE_23";"When potty learning item Owner change their potty learning item profile photo as User"
"ADMIN_ACTIVITY_TYPE_SITEREVIEW_WISHLIST_ADD_LISTING_LISTTYPE_23";"Multiple Listing Types - When someone adds potty learning item in wishlist."
"_ACTIVITY_ACTIONTYPE_SITEREVIEW_WISHLIST_ADD_LISTING_LISTTYPE_23";"Adding potty learning item to wishlist"
"{item:$subject} posted a new potty learning item listing:";"{item:$subject} posted a new potty learning item listing:"
"{item:$subject} added {var:$count} photo(s) to the potty learning item listing: {item:$object:$title} {body:$body}";"{item:$subject} added {var:$count} photo(s) to the potty learning item listing: {item:$object:$title} {body:$body}"
"{item:$subject} posted a new discussion {item:$object:topic} in the potty learning item listing {itemParent:$object:sitereview}: {body:$body}";"{item:$subject} posted a {item:$object:topic} in the potty learning item listing {itemParent:$object:sitereview}: {body:$body}"
"{item:$subject} replied to discussion {item:$object:topic} in the potty learning item listing {itemParent:$object:sitereview_listing}: {body:$body}";"{item:$subject} replied to discussion {item:$object:topic} in the potty learning item listing {itemParent:$object:sitereview_listing}: {body:$body}"
"{item:$subject} changed the profile picture of the potty learning item listing {item:$object:$title}:";"{item:$subject} changed the profile picture of the potty learning item listing {item:$object:$title}:"
"{item:$subject} added a new video in the potty learning item listing {item:$object:$title}: {body:$body}";"{item:$subject} added a new video in the potty learning item listing {item:$object:$title}: {body:$body}"
"{item:$subject} added a new video in the potty learning item listing {item:$object}:";"{item:$subject} added a new video in the potty learning item listing {item:$object}:"
"{item:$subject} rated and wrote a review for the potty learning item listing {item:$object}:";"{item:$subject} rated and wrote a review for the potty learning item listing {item:$object}:"
